headword_iast	headword_slp1	entry_id	page	body
jānaka	jAnaka	1042	1-283	{@Jānaka,@}¦ ‘descendant of Janaka,’ is the patronymic of {@Kratuvid@} in some MSS. of the Aitareya Brāhmaṇa.<sup>1</sup> In the Taittirīya Saṃhitā<sup>2</sup> the name appears instead as {@Kratujit@} {@Jānaki.@} Jānaka is also, according to some manuscripts of the Bṛhadāraṇyaka Upaniṣad,<sup>3</sup> the patronymic of {@Āyasthūṇa,@} but is here no doubt a misreading of {@Jānaki.@} <F>1) vii. 34.</F> <F>2) ii. 3, 8, 1; Kāṭhaka Saṃhitā, xi. 1.</F> <F>3) vi. 3, 10 (Kāṇva).</F>
jānaki	jAnaki	1043	1-283	{@Jānaki,@}¦ ‘descendant of Janaka,’ is the patronymic of {@Kratujit@} in the Taittirīya Saṃhitā,<sup>1</sup> of {@Kratuvid@} in the Aitareya Brāhmaṇa,<sup>2</sup> and of {@Āyasthūṇa@} in the Bṛhadāraṇyaka Upaniṣad,<sup>3</sup> where he is mentioned as a pupil of {@Cūḍa Bhāgavitti,@} and as teacher of {@Satyakāma Jābāla.@} <F>1) ii. 3, 8, 1; Kāṭhaka Saṃhitā, xi. 1.</F> <F>2) vii. 34.</F> <F>3) vi. 3, 10 (Kāṇva = vi. 3, 18. 19, Mādhyaṃdina).</F>
jānaṃtapi	jAnaMtapi	1044	1-283	{@Jānaṃ-tapi,@}¦ ‘descendant of Janaṃtapa,’ is the patronymic of {@Atyarāti@} in the Aitareya Brāhmaṇa (viii. 23).
jānapada	jAnapada	1045	1-283	{@Jāna-pada.@}¦ See {@Janapada.@}
jānaśruti	jAnaSruti	1046	1-283	{@Jāna-śruti,@}¦ ‘descendant of Jānaśruta,’ is the patronymic of {@Pautrāyaṇa@} in the Chāndogya Upaniṣad (iv. 1, 1; 2, 1).
jānaśruteya	jAnaSruteya	1047	1-283	{@Jāna-śruteya,@}¦ ‘descendant of Jānaśruti’ or of ‘Janaśrutā.’ is the patronymic or metronymic of several persons — {@Upāvi@}<sup>1</sup> or {@Aupāvi,@}<sup>2</sup> {@Ulukya,@}<sup>3</sup> {@Nagarin,@}<sup>4</sup> and {@Sāyaka.@}<sup>5</sup> <F>1) Aitareya Brāhmaṇa, i. 25, 115.</F> <F>2) Śatapatha Brāhmaṇa, v. 1, 1, 5. 7; Maitrāyaṇī Saṃhitā, i. 4, 5.</F> <F>3) Jaiminīya Upaniṣad Brāhmaṇa, i. 6, 3.</F> <F>4) {%Ibid.,%} iii. 40, 2.</F> <F>5) {%Ibid.%}</F>
jābāla	jAbAla	1048	1-283	"{@Jābāla,@}¦ ‘descendant of {@Jabāla,@}’ is the metronymic of {@Mahā-@} {@śāla@}<sup>1</sup> and {@Satyakāma.@}<sup>2</sup> Jābāla is also mentioned as a teacher in the Jaiminīya Upaniṣad Brāhmaṇa,<sup>3</sup> which refers to the [Page1-284+ 44] Jābālas<sup>4</sup> as well. The Jābāla Gṛhapatis are spoken of in the Kauṣītaki Brāhmaṇa.<sup>5</sup> <F>1) Śatapatha Brāhmaṇa, x. 3, 3, 1; 6, 1, 1.</F> <F>2) {%Ibid.,%} xiii. 5, 3, 1; Bṛhadāraṇyaka Upaniṣad, iv. 1, 14; vi. 3, 19; Chān- dogya Upaniṣad, iv. 4, 1, etc.; Aitareya Brāhmaṇa, viii. 7.</F> <F>3) iii. 9, 9.</F> <F>4) iii. 7, 2.</F> <F>5) xxiii. 5. <div n=""P""/>{%Cf.%} Weber, {%Indische Studien,%} 1, 395.</F>"
jābālāyana	jAbAlAyana	1049	1-284	{@Jābālāyana,@}¦ ‘descendant of Jābāla,’ is the patronymic of a teacher, a pupil of {@Mādhyaṃdināyana,@} who is mentioned in the second Vaṃśa (list of teachers) of the Kāṇva recension of the Bṛhadāraṇyaka Upaniṣad (iv. 6, 2).
jāmadagniya	jAmadagniya	1050	1-284	"{@Jāmadagniya@}¦ is the patronymic of two ‘descendants of Jamadagni’ in the Taittirīya Saṃhitā.<sup>1</sup> It appears from the Pañcaviṃśa Brāhmaṇa<sup>2</sup> that the {@Aurvas@} are meant, and that Jamadagni's descendants were ever prosperous. <F>1) vii. 1, 9, 1.</F> <F>2) xxi. 10, 6. <div n=""P""/>{%Cf.%} Weber, {%Indische Studien,%} 12, 251, n.; Hopkins, {%Transactions of the Connecticut%} {%Academy of Arts and Sciences,%} 15, 54.</F>"
jāmātṛ	jAmAtf	1051	1-284	"{@Jāmātṛ@}¦ is a rare word denoting ‘son-in-law’ in the Rigveda,<sup>1</sup> where also occurs the word {@Vijāmātṛ,@} denoting an ‘unsatis- factory son-in-law,’ as one who does not pay a sufficient price, or one who, having other defects, must purchase a bride. Friendly relations between son-in-law and father-in-law are referred to in the Rigveda.<sup>2</sup> <F>1) viii. 2, 20. Vāyu is called the {%jāmātṛ%} of Tvaṣṭṛ in viii. 26, 21. 22. <div n=""P""/>{%Cf.%} Delbrück, {%Die indogermanischen Ver-%} {%wandtschaftsnamen,%} 517; Pischel, {%Vedische%} {%Studien,%} 2, 78, 79.</F> <F>2) x. 28, 1. {%Cf.%} Bloomfield, {%Journal%} {%of the American Oriental Society,%} 15, 255.</F>"
jāmi	jAmi	1052	1-284	"{@Jāmi,@}¦ a word which appears originally to have meant ‘related in blood,’ is not rarely used as an epithet of ‘sister’ ({@Svasṛ@}), and sometimes even denotes ‘sister’ itself, the emphasis being on the blood-relationship.<sup>1</sup> So it appears in a passage of the Atharvaveda,<sup>2</sup> where ‘brotherless sisters’ [Page1-285+ 39] ({%abhrātara iva jāmayaḥ%}) are referred to. The word is similarly used in the dispute occurring in the Aitareya Brāhmaṇa<sup>3</sup> as to the precedence of Rākā, or of the wives of the gods, in a certain rite. One party is there described as holding that the sister should be preferred ({%jāmyai vai pūrva-peyam%}) — apparently at a ceremonial family meal — to the wife, presumably as being of one blood with the husband, while the wife is not (being {%anyo-%} {%daryā,%} ‘of another womb’).<sup>4</sup> In the neuter<sup>5</sup> the word means ‘relationship,’ like {%jāmi-tva,%} which also occurs in the Rigveda.<sup>6</sup> <F>1) {%Cf.%} Delbrück, {%Dic indogermanischen%} {%Verwandtschaftsnamen,%} 463, 464. As ‘rela- tion,’ it occurs, {%e.g.,%} Rv. i. 31, 10; 75, 3. 4; 100, 11; 124, 6, etc.; as ‘sister,’ Rv. i. 65, 7; x. 10, 10, etc.; with {%svasā,%} i. 123, 5; 185, 5; iii. 1, 11; ix. 65, 1; 89, 4, etc.</F> <F>2) i. 17, 1.</F> <F>3) iii. 37.</F> <F>4) Delbrück, {%loc. cit.%}</F> <F>5) Rv. iii. 54, 9; x. 10, 4; {%jāmi-kṛt,%} ‘making relationship,’ Av. iv. 19, 1. <div n=""P""/>{%Cf.%} Altareya Brāhmaṇa, {%loc. cit.%}</F> <F>6) i. 105, 9; 166, 13; x. 55, 4; 64, 13.</F>"
jāmiśaṃsa	jAmiSaMsa	1053	1-285	"{@Jāmi-śaṃsa,@}¦ the ‘imprecation by a sister’ or ‘relation,’ is mentioned in the Atharvaveda,<sup>1</sup> showing that family disputes were not rare. This is also indicated by the word {@Bhrātṛvya,@} which, while properly meaning ‘father's brother's son,’ regularly denotes simply ‘enemy.’ <F>1) ii. 10, 1 (= Taittirīya Brāhmaṇa, ii. 5, 6, 3), and personified in ix. 4, 15. <div n=""P""/>{%Cf. jāmyāḥ śapathaḥ,%} Av. ii. 7, 2; Bloomfield, {%Hymns of the Atharvaveda,%} 362.</F>"
jāmbila	jAmbila	1054	1-285	{@Jāmbila,@}¦ ‘hollow of the knee,’<sup>1</sup> occurs once in the Maitrāyaṇī Saṃhitā<sup>2</sup> The word also occurs in the form of Jāmbīla in the Kāṭhaka Saṃhitā<sup>3</sup> and the Vājasaneyi Saṃhitā.<sup>4</sup> Mahīdhara, in his commentary on the latter text, interprets the word as ‘knee-pan,’ which he says is so named because of its resemblance to the citron, {%jāmbīra.%} <F>1) Perhaps for {%jānu-bila. Cf.%} Mac- donell, {%Vedic Grammar,%} p. 11, n. 4.</F> <F>2) iii. 15, 3.</F> <F>3) v. 13, 1.</F> <F>4) xxv. 3.</F>
jāyantīputra	jAyantIputra	1055	1-285	{@Jāyantī-putra,@}¦ ‘son of Jāyantī,’ is mentioned in the last Vaṃśa (list of teachers) in the Bṛhadāraṇyaka Upaniṣad<sup>1</sup> as a pupil of {@Māṇḍūkāyanīputra.@} <F>1) vi. 5, 2 (Kāṇva = vi. 4, 32 Mādhyaṃdina).</F>
jāyā	jAyA	1056	1-285	{@Jāyā@}¦ regularly denotes ‘wife,’ and, as opposed to {@Patnī,@} wife as an object of marital affection, the source of the continuance [Page1-286+ 57] of the race.<sup>1</sup> So it is used of the wife of the gambler, and of the wife of the Brāhmaṇa in the Rigveda;<sup>2</sup> it is also frequently combined with {@Pati,@} ‘husband,’<sup>3</sup> both there and in the later literature.<sup>4</sup> Patnī, on the other hand, is used to denote the wife as partner in the sacrifice;<sup>5</sup> when no share in it is assigned to her, she is called Jāyā.<sup>6</sup> The distinction is, of course, merely relative; hence one text<sup>7</sup> calls Manu's wife Jāyā, another<sup>8</sup> Patnī. Later on Jāyā is superseded by Dāra. <F>1) Delbrück, {%Die indogermanischen Ver-%} {%wandtschaftsnamen,%} 411, 412. {%Cf.%} Rv. i. 105, 2; 124, 7; iii. 53, 4; iv. 3, 2; 18, 3; ix. 82, 4; x. 10, 7; 17, 1; 71, 4, etc.; Av. iii. 30, 2; vi. 60, 1, etc.</F> <F>2) x. 34, 2. 3. 13, and x. 109.</F> <F>3) Rv. iv. 3, 2; x. 149, 4.</F> <F>4) Aitareya Brāhmaṇa, iii. 23, 1. {%Cf.%} vii. 13, 10; Śatapatha Brāhmaṇa, iv. 6, 7, 9. {%Cf.%} Maitrāyaṇī Saṃhitā, i. 6, 12.</F> <F>5) Śatapatha Brāhmaṇa, i. 9, 2, 14.</F> <F>6) i. 1, 4, 13.</F> <F>7) {%Ibid.,%} i. 1, 4, 16.</F> <F>8) Maitrāyaṇī Saṃhitā, iv. 8, 1.</F>
jāyānya	jAyAnya	1057	1-286	"{@Jāyānya,@}¦<sup>1</sup> {@Jāyenya,@}<sup>2</sup> are variant forms of the name of a disease mentioned in the Atharvaveda and the Taittirīya Saṃ- hitā. In one passage of the former text<sup>3</sup> it is mentioned with jaundice ({%harimā%}) and pains in the limbs ({%aṅga-bhedo visalpakaḥ%}). Zimmer<sup>4</sup> thinks these are its symptoms, and identifies it with a kind of Yakṣma, or disease of the lungs. Bloomfield<sup>5</sup> prefers to identify it with syphilis, in accordance with certain indica- tions in the ritual of the Kauśika Sūtra.<sup>6</sup> Roth conjectures ‘gout,’ but Whitney<sup>7</sup> leaves the nature of the disease doubtful. <F>1) Av. vii. 76, 3-5; xix. 44, 2.</F> <F>2) ii. 3, 5, 2; 5, 6, 5.</F> <F>3) xix. 44, 2.</F> <F>4) {%Altindisches Leben,%} 377, following Wise, {%Hindu System of Medicint,%} 321, describing Akṣata.</F> <F>5) {%American Journal of Philology,%} 11, 320 {%et seq.; Hymns of the Atharvaveda,%} 559-561.</F> <F>6) xxxii. 11. {%Cf.%} also the commentary on Av. vii. 76, and Taittirīya Saṃhitā, {%loc. cit.%}</F> <F>7) Translation of the Atharvaveda, 442. <div n=""P""/>{%Cf.%} Henry, {%Lelivre vii de l' Atharvavéda,%} 98.</F>"
jāra	jAra	1058	1-286	{@Jāra,@}¦ ‘lover,’ has no sinister sense in the early texts<sup>1</sup> generally, where the word applies to any lover. But it seems probable that the Jāra at the Puruṣamedha, or human sacrifice,<sup>2</sup> [Page1-287+ 33] must be regarded as an illegitimate lover; this sense also appears in the Bṛhadāraṇyaka Upaniṣad,<sup>3</sup> and Indra is styled the lover of {@Ahalyā,@} wife of {@Gautama@}<sup>4</sup> <F>1) Rv. i. 66, 8; 117, 18; 134, 3; 152, 4; ix. 32, 5, etc. The word is often used mythologically, as, {%e.g., jāra%} {%uṣasām,%} ‘lover of the dawns,’ vii. 9, 1. {%Cf%} Zimmer, {%Altindisches Leben,%} 308.</F> <F>2) Vājasaneyi Saṃhitā, xxx. 9; Tait- tirīya Brāhmaṇa, iii. 4, 4. 1.</F> <F>3) vi. 4, 11.</F> <F>4) Macdonell, {%Vedic Mythology,%} p. 65.</F>
jāratkārava	jAratkArava	1059	1-287	{@Jārat-kārava@}¦ (‘descendant of Jaratkāru’) {@Ārtabhāga@} (‘de- scendant of Ṛtabhāga’) is the name of a teacher mentioned in the Śāṅkhāyana Āraṇyaka (vii. 20) and the Bṛhadāranyaka Upaniṣad (iii. 2, 1, in both recensions).
jāru	jAru	1060	1-287	{@Jāru.@}¦ See {@Jarāyu.@}
jāla	jAla	1061	1-287	{@Jāla@}¦ occurs in the Atharvaveda<sup>1</sup> and the Sūtras<sup>2</sup> in the sense of ‘net.’ Jālaka is used in the Bṛhadāraṇyaka Upaniṣad<sup>3</sup> of a reticulated membrane resembling a woven covering. <F>1) viii. 8. 5. 3 (as used against foes); x. 1, 30.</F> <F>2) Kātyāyana Srauta Sūtra, vii. 4, 7. etc.</F> <F>3) iv. 2, 3.</F>
jālāṣa	jAlAza	1062	1-287	{@Jālāṣa.@}¦ See {@Jalāṣa,@} which is read by Sāyaṇa in the Athar- vaveda (vi. 57, 2) for Jālāṣa.<sup>1</sup> <F>1) {%Cf.%} Bloomfield, {%American Journal of Philology,%} 11, 320.</F>
jāṣkamada	jAzkamada	1063	1-287	{@Jāṣkamada@}¦ is the name of an unknown animal in the Athar- vaveda.<sup>1</sup> <F>1) xi. 9, 9. {%Cf.%} Zimmer, {%Altindisches Leben,%} 88.</F>
jāspati	jAspati	1064	1-287	{@Jās-pati@}¦ occurs once in the Rigveda<sup>1</sup> in the sense of the ‘head of the family.’ The abstract formed from this word, Jās-patya, apparently denoting ‘lordship of children,’ is also found there.<sup>2</sup> <F>1) i. 135. 8.</F> <F>2) Rv. v. 28, 3; x. 85, 23.</F>
jāhuṣa	jAhuza	1065	1-287	{@Jāhuṣa@}¦ is the name in the Rigveda<sup>1</sup> of a protégé of the Aśvins. <F>1) i. 116, 10; vii. 71, 5 {%Cf.%} Ludwig, Translation of the Rigveda, 3, 159.</F>
jāhnava	jAhnava	1066	1-288	{@Jāhnava,@}¦ ‘descendant of {@Jahnu,@}’ is the patronymic of {@Viśvā-@} {@mitra@} in the Pañcaviṃśa Brāhmaṇa.<sup>1</sup> This fact is of some importance as disproving Aufrecht's theory<sup>2</sup> that the Jahnus were the clan of {@Ajīgarta@} the father of {@Śunaḥśepa.@} <F>1) xxi. 12. {%Cf.%} Weber, {%Indische Studien,%} 1, 32; Hopkins, {%Transactions of the Con-%} {%necticut Academy of Arts and Sciences,%} 15, 54.</F> <F>2) Aitareya Brāhmaṇa, 424.</F>
jitvanśailini	jitvanSElini	1067	1-288	{@Jitvan Śailini@}¦ is the name of a teacher in the Bṛhadāraṇyaka Upaniṣad,<sup>1</sup> a contemporary of {@Janaka@} and {@Yājñavalkya.@} He held that speech ({%vāc%}) was Brahman. <F>1) iv. 1, 2 (Kāṇva = iv. 1, 5 Mādhyaṃdina, which has Śailina as the patronymic).</F>
jihvāvantbādhyoga	jihvAvantbADyoga	1068	1-288	{@Jihvāvant Bādhyoga@}¦ is the name, in the last Vaṃśa (list of teachers) of the Bṛhadāraṇyaka Upaniṣad,<sup>1</sup> of a teacher, pupil of {@Asita Vārṣāgaṇa.@} <F>1) vi. 5, 3 (Kāṇva = vi. 4, 33 Mādhyaṃdina).</F>
jīvagṛbh	jIvagfB	1069	1-288	{@Jīva-gṛbh,@}¦ ‘seizing alive,’ is, according to Roth,<sup>1</sup> the term for a police official in the Rigveda.<sup>2</sup> But although this sense is rendered possible by the mention of {@Madhyamaśī,@} perhaps ‘arbitrator,’ in the same passage,<sup>3</sup> it is neither necessary nor probable.<sup>4</sup> <F>1) St Petersburg Dictionary, {%s.v.;%} {%Siebenzig Lieder,%} 174.</F> <F>2) x. 97, 11.</F> <F>3) Rv. x. 97, 12.</F> <F>4) Zimmer, {%Altindisches Leben,%} 180.</F>
jīvaja	jIvaja	1070	1-288	{@Jīva-ja.@}¦ See {@Jarāyu.@}
jīvant	jIvant	1071	1-288	{@Jīvant@}¦ appears to denote a certain plant in one passage of the Atharvaveda,<sup>1</sup> where the edition of Roth and Whitney has the unjustified emendation {@Jīvala.@}<sup>2</sup> <F>1) xix. 39, 3. {%Cf.%} Whitney, Transla- tion of the Atharvaveda, 960.</F> <F>2) With this conjectural form, {%cf.%} Jīvalā, an epithet of a plant in Av. vi. 59, 3; viii. 2, 6; 7, 6; xix. 39. 3.</F>
jīvalacallaki	jIvalacallaki	1072	1-289	{@Jīvala Callaki,@}¦ ‘descendant of Celaka,’ is mentioned in the Śatapatha Brāhmaṇa<sup>1</sup> as reproving {@Takṣan.@} <F>1) ii. 3, 1, 31-35. {%Cf.%} Lévi, {%La Doctrine du Sacrifice,%} 140.</F>
juhū	juhU	1073	1-289	"{@Juhū@}¦ is the regular name in the Rigveda and later for the tongue-shaped ladle in which butter was offered to the gods. <div n=""P""/>1) Rv. viii. 44, 5; x. 21, 3; Av. xviii. 4, 5. 6, etc."
jūrṇi	jUrRi	1074	1-289	{@Jūrṇi,@}¦ ‘firebrand,’ is regarded by Zimmer<sup>1</sup> as one of the weapons of the Vedic Indians. But since it is only mentioned in the Rigveda<sup>2</sup> as a weapon used by demons, its employment in normal war cannot be safely assumed. <F>1) {%Altindisches Leben,%} 301.</F> <F>2) i. 129, 8. {%Cf.%} Nirukta, vi. 4.</F>
jūrṇī	jUrRI	1075	1-289	{@Jūrṇī@}¦ is one of the names given to serpents in a hymn of the Atharvaveda (ii. 24, 5), perhaps from their habit of casting their slough. See {@Ahi.@}
jetṛ	jetf	1076	1-289	{@Jetṛ.@}¦ See {@Sṛṇi.@}
jaitrāyaṇasahojit	jEtrAyaRasahojit	1077	1-289	{@Jaitrāyaṇa Saho-jit@}¦ is apparently in the Kāṭhaka Saṃhitā<sup>1</sup> the name of a prince who celebrated the Rājasūya, or ‘royal consecration.’ Von Schroeder<sup>2</sup> quotes in support of Jaitrā- yaṇa as a proper name the derivative Jaitrāyaṇi, ‘descendant of Jaitra,’ formed according to the Gaṇa {%karṇādi,%} which is referred to by Pāṇini;<sup>3</sup> but it should be noted that in the parallel passage of the Kapiṣṭhala Saṃhitā<sup>4</sup> the reading is different, and no proper personal name appears, the subject being Indra, the god. This reading seems much more probable, for the verse should be general, and suit every king performing the rite. <F>1) xviii. 5.</F> <F>2) {%Zeitschrift der Deutschen Morgen-%} {%lāndischen Gesellschaft,%} 49, 168.</F> <F>3) iv. 2, 80.</F> <F>4) xxviii. 5, cited by von Schroeder {%Kāṭhaka,%} 1, p. 269.</F>
jaimini	jEmini	1078	1-290	{@Jaimini@}¦ does not appear till the Sūtra period.<sup>1</sup> But a Jaiminīya Saṃhitā of the Sāmaveda is extant, and has been edited and discussed by Caland;<sup>2</sup> and a Jaiminīya Brāhmaṇa, of which a special section is the Jaiminīya Upaniṣad Brāh- maṇa,<sup>3</sup> is known and has formed the subject of several articles by Oertel.<sup>4</sup> <F>1) Āśvalāyana Gṛhya Sūtra, iii. 4; Śāṅkhāyana Gṛhya Sūtra, iv. 10; vi. 6, etc. He appears also as a pupil of Vyāsa, Sāmavidhāna Brāhmaṇa, {%ad fin.;%} Weber, {%Indische Studien,%} 4, 377. {%Cf.%} his {%Indian Literature,%} 56.</F> <F>2) As part ii. of Hillebrandt's {%Indische%} {%Forschungen, Breslau,%} 1907. See Olden- berg, {%Göttingische Gelehrte Anzeigen,%} 1908, 712 {%et seq.%}</F> <F>3) Edited by Oertel, {%Journal of the%} {%American Oriental Society,%} 16, 79-260.</F> <F>4){%Journal of the American Oriental%} {%Society,%} 18, 15 {%et seq.;%} 19, 97; 23, 325, 26, 176, 306; 28, 81; {%Actes du onzieme%} {%Congres International des Orientalistes,%} 1, 225; {%Transactions of the Connectieut%} {%Academy of Arts and Sciences,%} 15, 155 {%et seq.%}</F>
jaivantāyana	jEvantAyana	1079	1-290	{@Jaivantāyana,@}¦ ‘descendant of Jīvanta,’ is mentioned in the Bṛhadāraṇyaka Upaniṣad<sup>1</sup> as a teacher, with {@Śaunaka@} and {@Raibhya,@} of {@Rauhiṇāyana.@} <F>1) iv. 5, 26 (Mādhyaṃdina). The name is recognised by Pāṇini, iv. 1, 103.</F>
jaivala	jEvala	1080	1-290	{@Jaivala@}¦ or {@Jaivali,@} ‘descendant of Jīvala,’ is the patronymic of {@Pravāhaṇa@} in the Bṛhadāraṇyaka<sup>1</sup> and Chāndogya Upani- ṣads.<sup>2</sup> Jaivali, the king, in the Jaiminīya Upaniṣad Brāhmaṇa<sup>3</sup> is the same person. <F>1) vi. 2, 1 (Kāṇva = vi. 1, 1 Mādhyaṃ- dina), where the form is Jaivala.</F> <F>2) i. 8, 1. 2. 8; v. 3, 1.</F> <F>3) i. 38, 4.</F>
jñātṛ	jYAtf	1081	1-290	"{@Jñātṛ@}¦ occurs in two passages of the Atharvaveda<sup>1</sup> and one of the Śāṅkhāyana Āraṇyaka<sup>2</sup> with a somewhat obscure sense. Zimmer<sup>3</sup> conjectures not unnaturally that the word is a technical term taken from law, meaning ‘witness.’ The reference is, perhaps, to a custom of carrying on transactions of business before witnesses as practised in other primitive societies.<sup>4</sup> Roth<sup>5</sup> suggests that the word has the sense of [Page1-291+ 61] ‘surety.’ But Bloomfield<sup>6</sup> and Whitney<sup>7</sup> ignore these inter- pretations. <F>1) vi. 32, 3; viii. 8, 21.</F> <F>2) xii. 14. {%Cf.%} Keith, {%Śāṅkhāyana%} {%Āraṇyaka,%} 66, n. 4.</F> <F>3) {%Altindisches Leben,%} 181.</F> <F>4) In Manu, viii. 57, the word is a various reading for {%sākṣin,%} ‘witness.’ <div n=""P""/>{%Cf.%} Jolly, {%Recht und Sitte,%} 140.</F> <F>5) St. Petersburg Dictionary, {%s.v.%}</F> <F>6) {%Hymns of the Atharvaveda,%} 475.</F> <F>7) Translation of the Atharvaveda, 306.</F>"
jñāti	jYAti	1082	1-291	"{@Jñāti@}¦ (masc.), a word which originally seems to have meant ‘acquaintance,’<sup>1</sup> denotes in the Rigveda<sup>2</sup> and later<sup>3</sup> a ‘relation,’ apparently one who was connected by blood on the father's side, though the passages do not necessarily require the limitation. But this sense follows naturally enough from the patriarchal basis of Vedic society.<sup>4</sup> <F>1) Being in all probability derived from {%jñā,%} ‘know,’ not from {%jan,%} ‘beget,’ as would at first sight seem more likely on account of the sense. {%Cf.%} the St. Petersburg Dictionary, {%s.v.%}</F> <F>2) vii. 55, 5, seems to refer to the members of the joint family sleeping in the paternal house; x. 66, 14; 85, 28 (the kinsmen of the bride are meant); 117, 9 (perhaps ‘brother and sister’ are meant by {%jñātī%} here, but ‘kinsfolk’ will do; {%of.%} Muir, {%Sanskrit%} {%Texts,%} 5, 432).</F> <F>3) Av. xii. 5, 44 (where Whitney in his Translation renders the word by ‘acquaintances,’ which seems too vague and feeble); Taittirīya Brāhmaṇa, i. 6, 5, 2; Satapatha Brāhmaṇa, i. 6, 4, 3 ({%jñātibhyāṃ vā sakhibhyāṃ, vā,%} ‘where ‘relations’ are contrasted with ‘friends’ or ‘companions’); ii. 2, 2, 20; 5, 2, 20; xi. 3, 3, 7, etc.</F> <F>4) For the transition from the etymo- logical meaning, {%cf.%} <lang n=""greek"">γνωτός, γνωτή</lang>, which in Homer designate ‘brother’ and ‘sister’; St. Petersburg Dic- tionary, {%s.v.%}</F>"
